"days2100","period_type","gtin_classifier_id","gtin_cluster_id","sid_classifier_id","sid_cluster_id","cnt","price","selling_distribution"
-28642,m,1,5122,2,4,53,8332245.0,5.8824
-28642,m,1,5125,2,21,8,623157.0,1.1820
-28642,m,1,5131,2,22,21,521355.0,1.9841
-28642,m,1,5136,2,48,22,178180.0,0.6700
-28642,m,1,5140,2,79,111,857171.0,3.0530
-28642,m,1,5143,2,25,270,9275199.0,11.8770
-28642,m,1,5146,2,31,14,538443.0,1.2759
-28642,m,1,5156,2,13,21,755685.0,2.4024
-28642,m,1,5160,2,28,146,1422679.0,8.3541
-28642,m,1,5160,2,56,155,1719514.0,15.8730
-28642,m,1,5164,2,28,4,506123.0,0.4988
-28642,m,1,5165,2,37,44,1041037.0,0.7057
-28642,m,1,5166,2,36,698,32734882,7.2838
-28642,m,1,5167,2,11,84,3546224.0,7.1514
-28642,m,1,5183,2,18,49,1188478.0,5.7426
-28642,m,1,5186,2,46,610,9656799.0,23.6000
-28642,m,1,5190,2,3,186,1668186.0,9.5621
-28642,m,1,5190,2,66,15,163390.0,5.3892
-28642,m,1,5191,2,42,37,412976.0,3.3800
-28642,m,1,5191,2,56,17,177217.0,2.7211
-28642,m,1,5196,2,16,3,731153.0,0.2459
-28642,m,1,5202,2,48,1822,83298856,29.7041
-28642,m,1,5204,2,28,71,1234593.0,3.9900
-28642,m,1,5212,2,30,37,419884.0,5.6380
-28642,m,1,5215,2,46,364,20776868,22.1000
-28642,m,1,5217,2,47,13,279959.0,3.0189
-28642,m,1,5219,2,85,131,1733907.0,15.8576
-28642,m,1,5222,2,15,5,167133.0,0.9709
-28642,m,1,5223,2,6,14,304670.0,1.6349
-28642,m,1,5224,2,67,4,210380.0,0.1777
-28642,m,1,5227,2,47,173,6832703.0,29.0566
-28642,m,1,5229,2,57,13,616990.0,1.5598
-28642,m,1,5230,2,67,27,1368082.0,1.0071
-28642,m,1,5231,2,50,98,10604481,4.6278
-28642,m,1,5242,2,66,62,330321.0,7.7844
-28642,m,1,5244,2,3,260,20698688,13.0474
-28642,m,1,5249,2,18,51,487601.0,5.9406
-28642,m,1,5256,2,30,8,189900.0,1.7804
-28642,m,1,5269,2,74,71,1125543.0,3.7152
-28642,m,1,5284,2,73,3,246290.0,1.1494
-28642,m,1,5290,2,37,52,4624936.0,0.6796
-28642,m,1,5295,2,43,55,2065833.0,5.6047
-28642,m,1,5298,2,34,32,2287843.0,4.4092
-28642,m,1,5298,2,68,6,364150.0,1.6181
-28642,m,1,5303,2,28,145,11314508,8.8529
-28642,m,1,5305,2,36,3204,6539729.0,2.0233
-28642,m,1,5308,2,3,103,669997.0,3.1278
-28642,m,1,5309,2,69,130,255334.0,13.7592
-28642,m,1,5309,2,84,228,683238.0,19.8718
-28642,m,1,5310,2,49,191,334785.0,4.4534
-28642,m,1,5311,2,28,26,66810.0,0.7481
-28642,m,1,5313,2,46,13124,13066355,45.2000
-28642,m,1,5314,2,67,131,234114.0,3.6137
-28642,m,1,5320,2,69,55,385183.0,7.6167
-28642,m,1,5322,2,29,460,5318019.0,17.5399
-28642,m,1,5324,2,21,795,19929988,56.7376
-28642,m,1,5324,2,58,841,21699506,47.4790
-28642,m,1,5324,2,70,44,1003331.0,10.0372
-28642,m,1,5326,2,37,1198,67843768,20.0470
-28642,m,1,5326,2,75,177,9179514.0,31.0105
-28642,m,1,5346,2,47,3,68656.0,1.1321
-28642,m,1,5348,2,16,35,2612767.0,1.9672
-28642,m,1,5348,2,19,27,2054575.0,2.3058
-28642,m,1,5349,2,30,9,1682554.0,2.0772
-28642,m,1,5356,2,47,5,118024.0,1.5094
-28642,m,1,5362,2,34,5,106650.0,0.7055
-28642,m,1,5366,2,73,5,46830.0,1.1494
-28642,m,1,5367,2,81,74,1305961.0,7.0826
-28642,m,1,5371,2,39,33,1592433.0,10.9023
-28642,m,1,5371,2,79,1576,72126816,40.2492
-28642,m,1,5379,2,68,8,767010.0,1.9417
-28642,m,1,5381,2,48,393,22068028,7.2027
-28642,m,1,5382,2,31,201,11382005,19.2982
-28642,m,1,5388,2,10,137,5889299.0,15.5673
-28642,m,1,5403,2,52,980,23161000,30.2693
-28642,m,1,5413,2,28,96,6183460.0,6.7332
-28642,m,1,5429,2,45,597,5855166.0,24.3103
-28642,m,1,5429,2,75,385,3837741.0,27.5261
-28642,m,1,5433,2,54,8,110100.0,2.3669
-28642,m,1,5434,2,12,354,7609519.0,24.1843
-28642,m,1,5434,2,36,71,1652836.0,1.5933
-28642,m,1,5435,2,36,2985,55904368,25.1391
-28642,m,1,5442,2,25,140,564359.0,2.9692
-28642,m,1,5444,2,8,317,8467108.0,47.4510
-28642,m,1,5449,2,42,86,2222730.0,4.4289
-28642,m,1,5455,2,81,4,327600.0,0.5059
-28642,m,1,5456,2,42,1563,17164710,18.8811
-28642,m,1,5460,2,32,143,871445.0,4.1812
-28642,m,1,5463,2,43,17,277700.0,2.9499
-28642,m,1,5465,2,3,98,3035280.0,6.7024
-28642,m,1,5481,2,66,15,84665.0,5.3892
-28642,m,1,5486,2,10,39,391905.0,4.4855
-28642,m,1,5486,2,14,217,2401627.0,12.2989
-28642,m,1,5487,2,62,61,676516.0,3.0023
-28642,m,1,5493,2,36,631,6852534.0,7.8402
-28642,m,1,5500,2,41,57,1542445.0,4.0346
-28642,m,1,5502,2,33,213,1626544.0,14.4611
-28642,m,1,5505,2,61,36,326537.0,12.1212
-28642,m,1,5506,2,54,46,312200.0,10.0592
-28642,m,1,5508,2,74,33,673482.0,6.5015
-28642,m,1,5509,2,21,501,982758.0,7.8014
-28642,m,1,5517,2,14,1106,1420164.0,20.3448
-28642,m,1,5518,2,86,53,84235.0,16.2162
-28642,m,1,5523,2,32,1549,27014402,45.1220
-28642,m,1,5523,2,49,264,4752202.0,26.9231
-28642,m,1,5527,2,65,101,17760340,10.7325
-28642,m,1,5529,2,52,8747,105952984,82.1429
-28642,m,1,5532,2,5,24,3402884.0,1.5232
-28642,m,1,5533,2,27,10,982210.0,2.8070
-28642,m,1,5535,2,23,82,16427746,11.0236
-28642,m,1,5537,2,13,4,807412.0,0.6006
-28642,m,1,5538,2,52,33,8211465.0,0.7026
-28642,m,1,5539,2,32,283,63277656,11.4402
-28642,m,1,5540,2,56,59,10627348,8.8435
-28642,m,1,5540,2,58,27,3978836.0,2.2409
-28642,m,1,5544,2,69,62,9006009.0,8.3538
-28642,m,1,5545,2,3,40,7694721.0,2.8597
-28642,m,1,5545,2,14,56,10146793,4.9425
-28642,m,1,5545,2,62,23,4333000.0,1.6936
-28642,m,1,5556,2,38,178,4620576.0,30.4348
-28642,m,1,5559,2,68,154,8016726.0,26.5372
-28642,m,1,5560,2,21,104,419267.0,10.6383
-28642,m,1,5567,2,13,19,7715692.0,2.7027
-28642,m,1,5568,2,42,118,1774773.0,8.2751
-28642,m,1,5575,2,26,68,5670175.0,9.3137
-28642,m,1,5575,2,29,314,24185740,16.7806
-28642,m,1,5575,2,85,27,2508700.0,7.4434
-28642,m,1,5577,2,73,4,587140.0,1.5326
-28642,m,1,5579,2,14,184,11156909,6.5517
-28642,m,1,5599,2,31,408,6844188.0,35.2472
-28642,m,1,5600,2,6,62,693118.0,9.2643
-28642,m,1,5602,2,85,10,107550.0,2.2654
-28642,m,1,5603,2,79,16,170420.0,0.7477
-28642,m,1,5606,2,27,125,5775894.0,25.6140
-28642,m,1,5617,2,12,801,25410280,62.5720
-28642,m,1,5617,2,42,1482,47257920,67.3660
-28642,m,1,5621,2,65,33,397503.0,2.8961
-28642,m,1,5624,2,82,25,420305.0,6.4815
-28642,m,1,5627,2,1,146,2411342.0,7.0779
-28642,m,1,5631,2,40,706,4518094.0,18.1185
-28642,m,1,5632,2,18,91,763184.0,9.5050
-28642,m,1,5632,2,84,107,852675.0,8.7607
-28642,m,1,5641,2,5,803,3630389.0,14.2422
-28642,m,1,5645,2,24,67,740146.0,17.1429
-28642,m,1,5648,2,27,5,169230.0,1.4035
-28642,m,1,5651,2,32,255,417897.0,3.6005
-28642,m,1,5652,2,11,1069,6270086.0,28.2479
-28642,m,1,5660,2,25,94,1551302.0,6.2566
-28642,m,1,5662,2,11,11,215910.0,0.3576
-28642,m,1,5664,2,68,115,3357734.0,12.9450
-28642,m,1,5673,2,60,8,276629.0,1.4218
-28642,m,1,5675,2,5,151,5632980.0,8.9109
-28642,m,1,5678,2,37,200,7709873.0,4.6785
-28642,m,1,5680,2,50,279,9571583.0,17.6056
-28642,m,1,5691,2,15,13,284600.0,1.9417
-28642,m,1,5692,2,43,30,251769.0,4.1298
-28642,m,1,5694,2,4,163,8700470.0,14.1494
-28642,m,1,5710,2,10,36,599329.0,6.8602
-28642,m,1,5712,2,27,7,180398.0,1.4035
-28642,m,1,5713,2,25,13,301726.0,1.3786
-28642,m,1,5718,2,78,248,1125185.0,24.3094
-28642,m,1,5721,2,25,166,1822371.0,8.0594
-28642,m,1,5726,2,51,44,931766.0,11.0429
-28642,m,1,5726,2,67,192,3301063.0,7.2867
-28642,m,1,5740,2,24,48,2316593.0,16.1905
-28642,m,1,5741,2,71,10,626058.0,10.3448
-28642,m,1,5742,2,56,3,188559.0,0.6803
-28642,m,1,5751,2,31,758,2165976.0,26.3158
-28642,m,1,5751,2,44,40,126838.0,40.0000
-28642,m,1,5751,2,59,395,1387606.0,12.5645
-28642,m,1,5753,2,4,1490,9809209.0,27.5040
-28642,m,1,5760,2,24,71,1031474.0,10.4762
-28642,m,1,5760,2,86,227,2946111.0,56.7568
-28642,m,1,5765,2,59,203,2050847.0,11.1876
-28642,m,1,5767,2,79,61,457597.0,1.8692
-28642,m,1,5770,2,28,250,2374138.0,12.0948
-28642,m,1,5771,2,70,1408,2366343.0,32.3420
-28642,m,1,5773,2,68,117,2765563.0,14.8867
-28642,m,1,5776,2,21,60,196316.0,6.3830
-28642,m,1,5781,2,74,92,1392420.0,4.6440
-28642,m,1,5786,2,5,20,125150.0,0.6855
-28642,m,1,5786,2,41,24,121690.0,1.2968
-28642,m,1,5788,2,37,113,1049709.0,0.9671
-28642,m,1,5791,2,59,39,736868.0,2.4096
-28642,m,1,5792,2,80,13,131874.0,7.5000
-28642,m,1,5793,2,27,77,864481.0,7.7193
-28642,m,1,5800,2,30,5,206988.0,1.4837
-28642,m,1,5801,2,57,40,1523595.0,4.6794
-28642,m,1,5801,2,67,53,1835233.0,2.1919
-28642,m,1,5802,2,27,7,36170.0,1.4035
-28642,m,1,5802,2,79,69,385292.0,2.8660
-28642,m,1,5823,2,47,4,23000.0,1.1321
-28642,m,1,5824,2,14,6,83970.0,0.6897
-28642,m,1,5839,2,19,382,2890082.0,11.1650
-28642,m,1,5845,2,31,131,4625770.0,10.5263
-28642,m,1,5845,2,74,162,5619617.0,24.4582
-28642,m,1,5846,2,84,12,830100.0,2.3504
-28642,m,1,5849,2,77,7,71670.0,1.8587
-28642,m,1,5850,2,70,9,252360.0,1.1152
-28642,m,1,5851,2,50,4,295300.0,0.3018
-28642,m,1,5853,2,58,47,1813860.0,5.0420
-28642,m,1,5854,2,19,32,3254600.0,3.1553
-28642,m,1,5855,2,52,11,2082350.0,0.4684
-28642,m,1,5860,2,28,162,3084645.0,5.2369
-28642,m,1,5871,2,30,41,226438.0,8.3086
-28642,m,1,5875,2,65,6,48470.0,1.0221
-28642,m,1,5876,2,73,62,411871.0,12.2605
-28642,m,1,5876,2,78,36,184455.0,8.8398
-28642,m,1,5877,2,30,157,629544.0,10.6825
-28642,m,1,5884,2,17,809,4999670.0,22.3571
-28642,m,1,5890,2,49,9,271700.0,1.8219
-28642,m,1,5902,2,38,101,1129520.0,17.7866
-28642,m,1,5902,2,60,15,195707.0,2.8436
-28642,m,1,5904,2,57,45,403430.0,2.2530
-28642,m,1,5908,2,75,98,1130399.0,15.3310
-28642,m,1,5912,2,70,13,29755.0,2.9740
-28642,m,1,5915,2,46,265,3391010.0,13.7000
-28642,m,1,5922,2,38,85,196619.0,11.4625
-28642,m,1,5924,2,19,99,212685.0,6.3107
-28642,m,1,5934,2,4,41,567988.0,4.4515
-28642,m,1,5935,2,14,291,5743698.0,11.0345
-28642,m,1,5937,2,30,306,1964192.0,15.4303
-28642,m,1,5939,2,17,356,3996907.0,13.9286
-28642,m,1,5940,2,12,333,2386510.0,21.1132
-28642,m,1,5943,2,24,93,285841.0,18.0952
-28642,m,1,5944,2,40,1942,12805760,46.5157
-28642,m,1,5945,2,53,29,415467.0,4.3478
-28642,m,1,5950,2,49,89,1319610.0,9.9190
-28642,m,1,5951,2,29,2858,56986872,41.6856
-28642,m,1,5954,2,53,48,465941.0,5.2632
-28642,m,1,5959,2,65,17,1913153.0,1.8739
-28642,m,1,5963,2,23,351,17628360,25.0000
-28642,m,1,5967,2,24,67,951872.0,19.0476
-28642,m,1,5967,2,68,533,7874987.0,48.8673
-28642,m,1,5973,2,46,254,3887604.0,13.5000
-28642,m,1,5979,2,18,559,10706823,29.9010
-28642,m,1,5983,2,62,221,2383134.0,6.3895
-28642,m,1,5985,2,33,247,2270751.0,15.2797
-28642,m,1,5986,2,5,1640,14377449,29.0937
-28642,m,1,5988,2,62,17,326559.0,0.9238
-28642,m,1,5990,2,1,3411,25623660,36.8049
-28642,m,1,5990,2,18,1333,10304410,38.4158
-28642,m,1,5992,2,70,12,242950.0,2.9740
-28642,m,1,5997,2,66,33,304998.0,13.1737
-28642,m,1,6011,2,25,55,580737.0,3.4995
-28642,m,1,6018,2,30,1451,21783140,27.8932
-28642,m,1,6019,2,40,1320,23214366,11.1498
-28642,m,1,6021,2,61,34,974058.0,10.3030
-28642,m,1,6023,2,45,256,4031925.0,18.6207
-28642,m,1,6023,2,52,575,9380645.0,19.4379
-28642,m,1,6026,2,1,1578,27191522,43.7816
-28642,m,1,6029,2,52,24,1075350.0,0.9953
-28642,m,1,6033,2,78,118,853640.0,31.4917
-28642,m,1,6043,2,31,89,4668945.0,9.8884
-28642,m,1,6047,2,79,78,1517840.0,3.4891
-28642,m,1,6050,2,15,26,827533.0,2.5243
-28642,m,1,6050,2,76,28,866520.0,3.7464
-28642,m,1,6051,2,52,364,1726247.0,8.2553
-28642,m,1,6056,2,4,108,2761186.0,8.2671
-28642,m,1,6063,2,56,108,1534719.0,10.6576
-28642,m,1,6064,2,2,69,1739283.0,1.7705
-28642,m,1,6064,2,34,4,97000.0,0.7055
-28642,m,1,6064,2,60,4,136960.0,0.9479
-28642,m,1,6074,2,28,131,4829208.0,12.2195
-28642,m,1,6084,2,58,230,10845396,16.9468
-28642,m,1,6089,2,10,22,6531239.0,4.2216
-28642,m,1,6101,2,68,8,69660.0,1.9417
-28642,m,1,6104,2,57,28,272865.0,3.8128
-28642,m,1,6105,2,74,162,1930290.0,25.6966
-28642,m,1,6112,2,81,91,2733847.0,11.4671
-28642,m,1,6114,2,33,9,1300390.0,0.9550
-28642,m,1,6122,2,16,476,7570403.0,15.4918
-28642,m,1,6127,2,32,364,1611921.0,1.9744
-28642,m,1,6131,2,1,30,469952.0,1.5167
-28642,m,1,6137,2,73,486,7541915.0,47.5096
-28642,m,1,6138,2,36,1963,29858056,26.3025
-28642,m,1,6142,2,14,350,9034452.0,22.8736
-28642,m,1,6143,2,54,16,1394409.0,7.6923
-28642,m,1,6144,2,27,17,1097105.0,4.5614
-28642,m,1,6144,2,36,1631,102213544,23.6216
-28642,m,1,6144,2,83,23,1082577.0,29.7872
-28642,m,1,6149,2,20,190,7669670.0,63.0952
-28642,m,1,6152,2,59,341,15997252,29.9484
-28642,m,1,6156,2,6,1639,38614804,55.5858
-28642,m,1,6157,2,76,601,20576478,60.5187
-28642,m,1,6158,2,67,499,18181620,20.5569
-28642,m,1,6160,2,38,211,16113059,37.5494
-28642,m,1,6162,2,4,349,2670983.0,14.4674
-28642,m,1,6165,2,57,419,18746924,42.9809
-28642,m,1,6169,2,37,5895,80633544,55.9331
-28642,m,1,6174,2,46,602,15385576,33.4000
-28642,m,1,6176,2,65,247,14721210,25.7240
-28642,m,1,6182,2,11,8,927859.0,0.4768
-28642,m,1,6189,2,56,113,2806100.0,14.9660
-28642,m,1,6189,2,62,134,3548486.0,7.0054
-28642,m,1,6190,2,1,488,7005214.0,24.7725
-28642,m,1,6191,2,41,31,1000810.0,3.7464
-28642,m,1,6194,2,23,83,2954506.0,9.8425
-28642,m,1,6196,2,69,8,590450.0,1.7199
-28642,m,1,6197,2,17,482,29383208,19.8571
-28642,m,1,6204,2,59,9,653883.0,1.2048
-28642,m,1,6220,2,38,407,14444414,60.4743
-28642,m,1,6233,2,60,417,10601731,44.5498
-28642,m,1,6236,2,86,9,603295.0,16.2162
-28642,m,1,6239,2,39,78,2896916.0,15.0376
-28642,m,1,6240,2,37,2238,180753520,28.3063
-28642,m,1,6250,2,45,185,17490334,19.4828
-28642,m,1,6250,2,56,160,13570634,22.6757
-28642,m,1,6257,2,33,955,24608838,39.6999
-28642,m,1,6260,2,77,133,4115215.0,23.4201
-28642,m,1,6279,2,15,36,4389663.0,4.8544
-28642,m,1,6281,2,74,8,737731.0,1.8576
-28642,m,1,6286,2,14,621,28977822,31.2644
-28642,m,1,6287,2,26,126,5445718.0,13.7255
-28642,m,1,6287,2,83,14,558954.0,12.7660
-28642,m,1,6287,2,85,159,9611768.0,24.2718
-28642,m,1,6292,2,72,60,823486.0,13.3333
-28642,m,1,6293,2,36,11908,253232784,69.0946
-28642,m,1,6293,2,72,336,6703599.0,63.8095
-28642,m,1,6296,2,67,2965,229253648,55.9242
-28642,m,1,6303,2,30,24,7092430.0,4.1543
-28642,m,1,6303,2,46,24,7231678.0,2.0000
-28642,m,1,6317,2,68,4,57545.0,1.2945
-28642,m,1,6343,2,58,357,12092489,30.9524
-28642,m,1,6344,2,6,332,19280982,36.7847
-28642,m,1,6345,2,40,545,33396312,22.3868
-28642,m,1,6345,2,73,78,4145864.0,16.0920
-28642,m,1,6349,2,72,52,2363474.0,23.8095
-28642,m,1,6352,2,47,11,2279175.0,3.3962
-28642,m,1,6371,2,25,135,1489132.0,10.6045
-28642,m,1,6379,2,20,6,56458.0,3.5714
-28642,m,1,6383,2,2,12,192757.0,0.1771
-28642,m,1,6386,2,13,285,11477777,23.2733
-28642,m,1,6387,2,1,6,394410.0,0.4044
-28642,m,1,6389,2,70,5,265247.0,1.8587
-28642,m,1,6395,2,2,16,1471594.0,0.5666
-28642,m,1,6396,2,9,125,2535960.0,16.8478
-28642,m,1,6397,2,32,2169,132151064,44.6574
-28642,m,1,6398,2,27,82,3112688.0,17.1930
-28642,m,1,6400,2,13,187,8767069.0,15.3153
-28642,m,1,6401,2,62,35,6513391.0,1.8476
-28642,m,1,6404,2,31,63,6231396.0,7.8150
-28642,m,1,6404,2,85,49,7218199.0,12.2977
-28642,m,1,6412,2,32,127,28900554,5.8653
-28642,m,1,6413,2,6,56,3872354.0,6.2670
-28642,m,1,6413,2,12,14,655510.0,1.5355
-28642,m,1,6413,2,60,37,1989940.0,4.5024
-28642,m,1,6418,2,10,67,10732112,12.6649
-28642,m,1,6420,2,40,1435,25775396,45.5575
-28642,m,1,6420,2,52,917,16350524,26.6979
-28642,m,1,6420,2,53,778,13717224,55.1487
-28642,m,1,6420,2,57,374,6517486.0,31.8891
-28642,m,1,6430,2,58,274,24632752,23.9496
-28642,m,1,6430,2,78,113,10370937,30.9392
-28642,m,1,6430,2,81,125,10943217,14.1653
-28642,m,1,6433,2,60,10,482500.0,2.1327
-28642,m,1,6434,2,66,8,589922.0,4.1916
-28642,m,1,6438,2,4,6,1090700.0,0.7949
-28642,m,1,6439,2,31,29,792370.0,1.9139
-28642,m,1,6441,2,36,3997,273583584,38.3662
-28642,m,1,6442,2,25,136,16250989,9.6501
-28642,m,1,6446,2,81,77,4691543.0,10.1180
-28642,m,1,6453,2,16,11,191646.0,0.4098
-28642,m,1,6455,2,85,120,32585808,16.8285
-28642,m,1,6456,2,45,810,66250852,41.0345
-28642,m,1,6456,2,86,56,4960570.0,40.5405
-28642,m,1,6460,2,23,165,13865487,17.7165
-28642,m,1,6462,2,84,3,94700.0,0.6410
-28642,m,1,6463,2,51,801,4158096.0,55.2147
-28642,m,1,6466,2,73,2220,17248742,59.3870
-28642,m,1,6468,2,12,26,1012222.0,2.3033
-28642,m,1,6468,2,67,27,1128072.0,1.1848
-28642,m,1,6469,2,72,98,328185.0,30.4762
-28642,m,1,6474,2,47,9,94367.0,1.5094
-28642,m,1,6478,2,22,335,1822235.0,23.4127
-28642,m,1,6487,2,59,87,1382087.0,9.8107
-28642,m,1,6489,2,70,128,281226.0,8.5502
-28642,m,1,6494,2,56,14,484831.0,2.7211
-28642,m,1,6499,2,37,156,3271981.0,3.0319
-28642,m,1,6501,2,17,35,902877.0,1.7143
-28642,m,1,6501,2,49,9,245542.0,1.4170
-28642,m,1,6506,2,12,38,316537.0,4.4146
-28642,m,1,6506,2,74,7,66000.0,1.8576
-28642,m,1,6508,2,83,5,63060.0,10.6383
-28642,m,1,6510,2,27,1469,6609663.0,31.9298
-28642,m,1,6510,2,35,179,943675.0,35.0000
-28642,m,1,6517,2,51,203,1257389.0,15.9509
-28642,m,1,6517,2,84,90,1171742.0,6.4103
-28642,m,1,6518,2,36,54,4562014.0,1.1381
-28642,m,1,6520,2,59,26,154540.0,2.4096
-28642,m,1,6523,2,18,145,1090272.0,8.3168
-28642,m,1,6525,2,19,57,1145215.0,2.6699
-28642,m,1,6526,2,56,15,306683.0,2.0408
-28642,m,1,6527,2,43,80,713237.0,8.5546
-28642,m,1,6528,2,41,52,1253239.0,2.8818
-28642,m,1,6529,2,18,289,2779282.0,12.6733
-28642,m,1,6530,2,11,180,3889530.0,10.4887
-28642,m,1,6535,2,18,3,89770.0,0.5941
-28642,m,1,6544,2,68,152,4869242.0,22.6537
-28642,m,1,6544,2,70,289,8635851.0,37.5465
-28642,m,1,6547,2,13,17,2715450.0,2.2523
-28642,m,1,6551,2,6,2709,50510828,72.4796
-28642,m,1,6557,2,2,1765,130803264,28.8244
-28642,m,1,6557,2,12,322,25307418,32.0537
-28642,m,1,6558,2,2,2880,221063872,38.9164
-28642,m,1,6559,2,27,418,58373240,58.2456
-28642,m,1,6562,2,25,1567,116635784,51.4316
-28642,m,1,6565,2,75,291,10817657,39.3728
-28642,m,1,6566,2,34,78,11347703,9.1711
-28642,m,1,6567,2,19,1531,129074984,55.7039
-28642,m,1,6568,2,27,137,18228866,23.8596
-28642,m,1,6569,2,54,52,1922225.0,21.3018
-28642,m,1,6570,2,58,16,620170.0,1.1204
-28642,m,1,6572,2,71,58,3595096.0,39.6552
-28642,m,1,6573,2,45,1347,92846624,63.1034
-28642,m,1,6577,2,50,192,4007005.0,9.0543
-28642,m,1,6582,2,18,54,2700239.0,7.5248
-28642,m,1,6587,2,32,981,72106312,31.2427
-28642,m,1,6610,2,21,25,3412870.0,3.7825
-28642,m,1,6617,2,54,476,2641442.0,23.0769
-28642,m,1,6617,2,77,31,196355.0,4.0892
-28642,m,1,6618,2,14,56,1104081.0,2.0690
-28642,m,1,6622,2,11,468,6816466.0,19.9046
-28642,m,1,6624,2,3,1087,9249854.0,29.5800
-28642,m,1,6624,2,9,143,1809635.0,16.1232
-28642,m,1,6624,2,77,119,952700.0,15.2416
-28642,m,1,6635,2,8,126,2318436.0,19.6078
-28642,m,1,6637,2,2,156,2530437.0,2.2309
-28642,m,1,6641,2,26,84,5329786.0,10.6209
-28642,m,1,6641,2,43,84,5328992.0,17.6991
-28642,m,1,6641,2,46,165,10028413,10.0000
-28642,m,1,6647,2,4,185,9219258.0,19.7138
-28642,m,1,6652,2,60,4,86800.0,0.9479
-28642,m,1,6656,2,28,343,13781728,24.3142
-28642,m,1,6658,2,4,153,16302895,13.9905
-28642,m,1,6665,2,41,97,8321708.0,10.0865
-28642,m,1,6669,2,56,85,4612897.0,13.1519
-28642,m,1,6671,2,21,26,1709782.0,4.4917
-28642,m,1,6676,2,13,43,2485344.0,4.9550
-28642,m,1,6679,2,10,21,1691920.0,3.9578
-28642,m,1,6679,2,36,1333,115983568,18.9428
-28642,m,1,6682,2,49,31,3247055.0,4.4534
-28642,m,1,6688,2,17,131,8143364.0,7.0714
-28642,m,1,6688,2,58,67,4054473.0,7.1429
-28642,m,1,6689,2,63,6,406030.0,1.2723
-28642,m,1,6691,2,53,31,1435139.0,6.1785
-28642,m,1,6692,2,22,36,1696594.0,5.9524
-28642,m,1,6697,2,2,3351,33554688,24.5397
-28642,m,1,6697,2,52,889,8528007.0,15.1639
-28642,m,1,6699,2,62,663,854148.0,6.0046
-28642,m,1,6700,2,2,837,1229565.0,5.9136
-28642,m,1,6707,2,8,49,480764.0,6.2745
-28642,m,1,6722,2,1,113,2982420.0,5.3589
-28642,m,1,6727,2,28,26,200310.0,1.9950
-28642,m,1,6731,2,27,115,1917755.0,17.5439
-28642,m,1,6732,2,62,23,85360.0,1.3087
-28642,m,1,6734,2,45,3,84450.0,0.5172
-28642,m,1,6740,2,27,49,197027.0,5.9649
-28642,m,1,6742,2,42,12,182990.0,1.0490
-28642,m,1,6751,2,63,931,57267084,58.7786
-28642,m,1,6755,2,23,90,7198130.0,12.0079
-28642,m,1,6755,2,56,83,7146985.0,14.5125
-28642,m,1,6757,2,35,11,1221630.0,11.6667
-28642,m,1,6757,2,59,345,39531792,34.4234
-28642,m,1,6760,2,15,47,2122674.0,7.3786
-28642,m,1,6761,2,70,97,5555629.0,21.5613
-28642,m,1,6764,2,15,47,2616700.0,7.7670
-28642,m,1,6766,2,15,5,188933.0,0.7767
-28642,m,1,6770,2,57,92,346184.0,6.4125
-28642,m,1,6772,2,74,203,7420282.0,37.4613
-28642,m,1,6777,2,29,13,559520.0,0.8352
-28642,m,1,6778,2,59,57,5103817.0,7.4010
-28642,m,1,6780,2,7,19,1232480.0,30.7692
-28642,m,1,6780,2,41,1474,79916336,63.2565
-28642,m,1,6780,2,61,205,12743928,49.6970
-28642,m,1,6781,2,12,126,7560812.0,14.3954
-28642,m,1,6810,2,20,59,5091093.0,32.1429
-28642,m,1,6810,2,77,37,3256406.0,8.9219
-28642,m,1,6814,2,18,31,619716.0,4.7525
-28642,m,1,6815,2,13,193,24496464,21.7718
-28642,m,1,6832,2,58,22,543431.0,1.9608
-28642,m,1,6835,2,29,202,5382021.0,11.6932
-28642,m,1,6843,2,17,6,1641590.0,0.4286
-28642,m,1,6846,2,36,1412,55342104,19.1958
-28642,m,1,6847,2,7,41,809153.0,11.5385
-28642,m,1,6853,2,74,6,232180.0,1.8576
-28642,m,1,6856,2,26,21,2281528.0,3.1046
-28642,m,1,6857,2,12,80,10773033,10.5566
-28642,m,1,6857,2,39,18,3089159.0,4.5113
-28642,m,1,6860,2,53,249,12199488,26.7735
-28642,m,1,6871,2,32,615,5714570.0,15.3891
-28642,m,1,6872,2,68,484,6353443.0,34.9515
-28642,m,1,6875,2,18,31,29322.0,1.5842
-28642,m,1,6882,2,29,45,908197.0,2.2020
-28642,m,1,6883,2,42,2828,21796168,32.5175
-28642,m,1,6884,2,52,796,13282820,13.9344
-28642,m,1,6886,2,34,5787,6147063.0,74.9559
-28642,m,1,6895,2,75,41,2962674.0,10.8014
-28642,m,1,6896,2,54,113,5340037.0,40.2367
-28642,m,1,6900,2,57,114,5817223.0,13.1716
-28642,m,1,6902,2,29,845,38568112,35.9150
-28642,m,1,6903,2,45,186,11392816,21.0345
-28642,m,1,6912,2,46,9,674909.0,0.8000
-28642,m,1,6917,2,70,12,1214301.0,4.0892
-28642,m,1,6921,2,43,8,1070356.0,1.7699
-28642,m,1,6922,2,18,17,322881.0,1.5842
-28642,m,1,6928,2,25,165,5316225.0,11.5589
-28642,m,1,6950,2,34,6,983895.0,1.0582
-28642,m,1,6954,2,53,4,189806.0,0.6865
-28642,m,1,6955,2,31,10415,115514424,94.8963
